ChanceDistX,ChanceDistZ
3.87832191360445,-9.00513468988976
20.3465060135657,-13.6799677578365
16.3399380103227,16.7530772843818
14.9503411559208,-9.04878985052147
-10.7454079384243,-11.7880889652159
7.27564508715366,5.11616894282384
-4.28336456568551,23.6652400920422
-1.78722915831736,-0.542229982858925
10.4107650122117,-2.84758244030914
13.8866692324113,-3.11425144746044
3.07152602304927,4.68319944117181
9.34271851647271,-1.74618055642505
20.5822205650556,-5.6769792839257
-17.2883453052823,1.59306910626537
4.51617460533843,-13.8164624573654
7.6424245539823,9.46428818883025
-14.7987902828093,7.92371821530035
9.29198119226722,-5.43745841715551
3.73119875898896,-13.738173562321
12.4307535139194,-3.23396717883786
-12.7148414360012,-18.8979110174349
20.3390685317987,4.64190913475519
8.4225169857169,-11.7269808068218
17.4288394098717,-7.67338674920241
-5.80709129649132,-12.0903502029637
0.62441709786763,-12.8293322630225
-0.549781319504974,-12.7332647593059
-16.0323199323283,12.8895205427413
-10.0866028562045,-14.9382742002462
3.29133499464759,6.09411175393235
-1.61092687430055,-5.68403017253119
12.4628263540593,2.52649142499734
-2.79164596004607,16.3450711103173
12.7727018369102,3.81297594215563
16.8786559378212,11.8042737996086
10.8490868949971,-21.8124856639503
-7.47237142696397,-20.6853957196677
-8.15966475064785,18.1935909473819
20.6494194782392,-6.67756647927919
21.1006032052731,4.63949588979303
-17.7380825235189,7.18539486914119
-16.1699610257884,14.8893441844089
1.5245680403436,-15.5878431384614
5.44985977654324,-18.6709762154158
4.80417282952827,11.4701991941624
-13.4397627663249,0.865534313454847
-3.27485640538052,1.16541343570822
-8.93376287880507,-11.7156487200474
-2.37752361566435,-9.10877194219224
0.472199833031884,-16.0307897571469
-1.59227268793488,9.65051224735438
-9.73025271946673,-20.5779676586606
-12.0705711850458,-17.7848535716711
4.10260882654039,6.70541141504796
16.606404997479,15.3987984381954
-11.913427667944,0.122462013681793
7.91534341309151,-2.04589370793547
-10.9471718663798,17.1579253774615
-21.0031955597144,-12.4689952938418
3.69593585386286,22.2585454416835
0.157124658070546,-19.7359646703255
-0.458473768870686,14.3163462797627
-13.1572129598232,-0.492694839806925
-5.18243646883364,-15.6405846772583
11.4541983510085,-9.36675266054502
22.660191691571,-5.92580847890801
-1.87559064976204,-0.57333937073227
13.4372614534538,15.9599741655329
8.59600865803152,11.7216925947571
-0.651082512479488,13.7909711539009
10.8606162582384,-16.9443191590351
-0.645500513228375,23.9854070698058
9.28534872921601,-21.7244887664044
1.01537991568356,24.9440590817549
6.09354647257852,-2.90191719699906
-5.28970458623149,7.28221568451721
8.15603898111102,23.3871582724191
-0.0511439126173517,7.50991444259786
-15.4435794875337,-13.7965580505674
-23.757145578765,4.02505090127483
-5.61289575175116,7.55848087411167
11.4335478750901,-20.543460433674
-3.0220458342944,-1.79400802166227
-13.9263973388869,-4.49823771616809
10.5892522492574,-6.06704553476315
-5.53887305255238,24.1800203868732
1.04029529024475,-22.9791530421038
0.522075871800545,-22.2777284418974
-17.3370998146915,16.1894645276578
-20.1061858030338,-9.12725268935374
20.3170658785001,10.4898077374138
13.3601383840084,4.71062550390977
-21.1435419421343,-4.1432618888687
3.71387235094906,-20.0378661609389
12.3048206716965,-5.41582817892716
9.94650250289415,10.5794486421102
-21.6369895168849,-9.98693379525775
-4.40686231741959,0.858153419336113
20.8037047972953,1.55866823900547
-5.94530511127735,9.7536906893942
11.8970576503207,19.3275287341632
3.20784207885282,-11.2296444302959
-2.96100120406888,7.31497855229331
-19.3617974798242,-3.50883650643829
4.07207207462788,6.94999771050156
-17.914585662361,-13.3596874136131
-1.93396152866309,23.6767394790222
-7.92226644995658,-11.5133932025949
-4.94444706449853,-12.3103887865447
-0.0239102860636967,-2.05867471708312
-16.7613269590293,5.38309479892918
21.4873799156482,12.493754689575
2.82853972909564,21.2887841993296
11.9201643138662,-7.21869576863869
11.150853122294,15.8402387092018
10.1355881399389,-19.6422947926338
-8.10802588661722,-1.99201384283207
19.022809569482,-0.462084355168664
20.5659301843224,11.0011148684305
-19.4310128732924,7.31750604542951
9.65812525084338,7.65356279552467
14.2182145142011,-3.47041545737095
18.4556473925762,0.537537724755999
1.01300753125755,-6.41924829496711
6.57299167325438,-14.6056848615503
8.26725365442147,-8.94970056939481
15.0786495412302,8.84549607304258
-18.1405973559179,13.2178041012523
-0.952433933318635,15.3377912163763
5.56740458917097,-17.1096565265816
-6.98619761807405,3.21196570371031
20.1777278437235,-12.6903031719409
4.73037386634792,10.3630441634161
-1.3384881727811,15.3947645848891
12.3964138323122,16.0936040039122
14.2875572072745,16.4270819981013
7.08577881237321,-7.61315449516052
-15.7740436110789,-8.63376505918682
-23.727687534565,-7.6865573862241
12.8940810277711,16.6132041933056
4.27955204831657,-5.66038844455098
-3.74626494837298,-3.61013284672892
-10.3829987593024,14.112603006869
-16.6491079001343,-1.38923764541473
-14.2270297981871,10.0916166581395
9.044369467329,4.67774862960651
0.950610003930566,14.9835461800143
16.7642263305962,16.4137725443868
8.70170954685489,19.7357635641441
1.01820926101541,16.1073013483153
-20.6681212245754,11.8290118075556
7.30673350877481,2.3565741106432
8.71800280350897,-6.10944680428189
22.8741737566172,-8.26977599857359
-7.92610868215883,0.455479633292995
-15.5376822179592,1.050821120645
-7.04074193971836,11.4539727476499
5.46920274465236,-3.97078195528069
-7.51146349369921,8.07514207806903
12.3681451532287,10.3902480676939
2.55644221003496,-13.2869749262845
-16.1191067939817,13.3794979739056
0.638708004201435,12.2234523885417
-20.1592387356539,13.9025800318291
11.3564498747543,7.87050968388592
6.64637451786989,7.25588500125157
17.4115634269533,-6.63552719131398
21.3891982876534,-6.04913235981738
-14.8306237546517,-7.58108056548421
23.2084645291626,9.15171433548286
1.57728472101449,16.4432010040762
-8.32779876868434,10.9965222127944
5.36907556895319,-11.1911568038274
24.3907433815429,2.36799906668577
11.3739425115201,3.15182974933655
7.6625603395627,13.7310198987167
-7.01606177137974,-9.54477464664276
-1.4886275932655,-12.9054022030796
-9.68985609893106,-12.9473013851778
-23.7938684537581,7.57870776343712
-22.8286540456865,-6.94597415191713
-5.32227368330152,17.7676731253015
-0.643649905460251,-19.2949630644746
2.63197007650612,6.52215517146698
-7.34468788195253,-17.5058014179812
9.61261717533215,21.655375453286
-11.5301153665643,12.515012751524
-11.1144570462091,-11.2011879443058
1.52540240143303,-7.93481847698465
17.6236411948085,9.8516503166141
22.4855411637594,-10.6870455187056
3.31142160244559,-20.3182183508832
-16.3082273625682,1.35654572792075
-18.6092009693837,7.93400688593165
-18.1200777903919,6.29513591976343
-7.48156063267282,20.2406909319941
-19.9849997427793,-1.0694462993607
-17.7019171727715,-1.19989365684052
9.981757284302,-22.0599284653312
5.40685590156396,-18.6843690594077
-12.3153657084298,-15.7371887603837
-15.1504621207009,14.4784108735364
8.75307587342022,-21.4820120902128
-15.0777103892729,-3.15462521662002
-12.4782580138504,17.0108753175179
16.7763231394279,-6.76426301385438
10.7208304634643,-10.5945596142494
-15.6707669676078,-5.10876534451596
-14.8892867267512,-14.4242037640406
-10.1703331475095,-6.19243811958943
6.49087362360526,23.8693488120078
-7.81454660039921,23.4249268600535
-13.2277573578567,2.44388235329763
1.7785505330106,14.4345967300651
13.9373101089442,-20.7009493158168
7.55295017841109,20.882038285166
3.35929710523216,22.0349969466608
9.49986027677233,17.463768230311
3.15009797365838,22.2987359225033
-15.387599061415,6.57875953120746
-8.53405284807326,21.1258943567263
7.88614886525593,-4.11985770240056
-16.215994379076,7.60487384447508
8.42334023374447,19.4037205717708
10.2948698696881,-7.00764760468556
18.0854671358156,-2.31378082582191
-14.3296589385606,5.79153922026712
17.1473861816092,14.3898548983964
-1.03714195650694,20.450240063252
-20.8190146615883,13.4482570949636
-20.0220621581371,-13.5878753794905
-1.45473998395618,18.9223136235465
-5.65202470298296,-4.26274367639839
-3.88039834696561,-15.6071469201338
1.87740681979601,10.4643912354293
18.4590259505591,16.7789705577242
-5.21352806250748,17.2644286499722
-9.85166593048743,21.3599242292794
-17.8865525656364,9.23192494612709
-17.0498870195719,-0.842523946141123
6.62949465647159,3.94972767803434
-1.9269230981195,24.5188696128959
6.20278958267614,-18.6840849990791
9.70835583518562,1.80272017637602
14.2286000511394,-6.82102306636807
-2.89506076900439,-23.3063127555423
-18.3074013511854,1.31253796148773
-16.2350883846774,-8.73037503720548
1.32725967744004,16.576224137347
-10.3601576238367,2.74006168610094
12.1466019832181,-2.86867720235154
-12.7758434002384,-3.8694373562021
-18.0316715211795,-2.40878922708584
2.15840352684089,18.5806257386151
-16.0687742760638,1.12273975757352
-16.9224085698671,-16.7237044231257
-5.94777075979268,-12.4634872442456
-15.9631617836301,12.2997364021223
-9.03770392094937,9.94025273598301
12.5946114930517,-0.952847221372147
14.5434376519634,3.51466427072057
16.8505713219007,-14.8241927604271
15.6956396963257,-9.51188687798578
5.49474386794578,-18.4010203031162
9.78066056955243,6.98586195016894
-0.594835341549316,7.96006140471148
-10.2564140785062,17.254239365715
-10.5765105826129,-22.3768659130192
5.21434561368037,6.03217304516012
-1.94828963267938,-10.6592915866366
1.89716738661771,1.50552481404123
-13.0133564205359,-18.830618237232
-17.3330906408544,0.634782766652343
3.10632033127427,-16.8280219019989
-5.19281896589271,-23.2567857694283
13.281263363261,-9.18287664041058
14.2772602957884,-11.6724501357131
-10.5450689250705,18.0466634041515
-2.22468149421538,-6.66762341379301
5.74689605571833,16.8925457472574
17.1243249673981,3.32700033149284
-0.860931518869227,-23.1124203382839
-19.5959938251076,-0.00276238790583305
-8.49840181642266,1.07782186138497
16.0886887475777,-10.9749570044817
-7.81053473482343,-6.45042093302206
-11.6692228698708,-10.6404977262755
11.5777430230466,-14.0953612284862
7.99009542250229,-21.9810205860131
-17.9825229920737,-9.40892825074869
9.07658949314926,20.2455338732238
0.561049650236626,8.85724848512931
13.7005248108286,-11.8492395671762
23.3264562846697,4.24868102049055
-8.24036626176929,0.523565995048714
9.820594734448,17.3252122366178
7.04467907213912,-0.949343912373499
-3.72350953284122,-15.593447403459
-21.1043189281003,-0.0625386527028067
-7.79201588551235,1.43125320752601
20.9390585003927,8.2324108580901
-8.27652307694993,-18.1694791712305
22.8546350343927,6.24169317846989
17.7607111327672,8.55543018460615
-15.9487995428077,-2.18299622839852
16.5151016006709,11.4880478074792
7.2610126753361,-15.908198102973
3.15215403122129,-6.97574328982447
-3.43884531198312,-19.6596354416462
14.341189955548,19.7039011290079
-9.28180146564792,-14.5459078041154
-19.2778007371361,-2.26263567250637
18.9504475838293,-3.24918668888147
-7.03501581323119,-9.55495370261033
6.3564965725786,-19.4259007048453
-9.47777504883722,2.83136085843365
-20.0427725900263,9.06611257512149
5.25904326168829,-10.2713391079395
8.89933357382261,5.14821304138942
14.2671323584313,15.8127926016752
5.85855284111474,11.2158645478175
-7.80921104524494,6.38320981175751
9.67728954486797,-17.2470494316815
4.11928101669276,-11.8215353803811
11.9060335860545,4.75475344520282
-18.5170431994092,13.5858082646371
-15.5361557886368,-2.64875069575547
-7.00488702412983,4.03648384987892
-6.08016847457557,-9.17553754967827
-10.4508924243553,-10.8488643339821
-6.09599096830215,22.5703969278209
-17.6031249653139,8.06141317316845
12.6411258760874,1.23398605527411
14.8922376667378,-1.49617190589147
11.7118075199606,20.4339450651527
18.6340212467431,14.6834897281393
-11.6374101933249,12.0225113884153
4.15116822934975,12.2800636191285
-18.5656546666295,1.20463825704282
-5.63663707187958,8.94472319044561
22.1177445770681,-6.93680644930376
10.5636677098883,-5.77875892269425
9.69382845710476,3.33098821658105
-0.311477638975267,-4.07489569040051
-1.70124931833832,14.0934399540036
-16.4805477439959,8.68155465102707
-21.6817372013627,-6.72552320039005
20.9843970141423,-7.89365535490225
-3.39564975892725,1.92994794494126
15.1515047745809,-1.61952618722952
-5.57031734571995,16.6249883089568
-5.16181123973492,-16.267708989004
-2.56209707801828,-4.41664848225988
-19.0469394654939,-4.77914613847852
-6.0882769466901,-18.0056507532351
-6.84324160300427,-11.8290140263902
7.20060292962365,14.8473093635802
6.40943157673629,6.65693864359811
13.686461427865,-0.0790819402228912
10.3741603343397,19.1894770094118
4.59904205654779,0.955454540566656
-12.0306034958931,-4.86847882744123
18.3892537091774,-16.8672216806441
-8.12757530658912,-14.6042359383896
3.57253873977945,9.09546661160655
-15.9935995276966,17.2654970427275
-4.29447243062008,1.08177813746408
8.45936127056651,-0.980328248212004
6.94635418225831,10.4178963993668
13.4116274725713,-17.1733831721539
-14.550393003067,-18.7010582373137
-8.42229506641489,8.28871223406468
7.44077490094794,19.1166635917223
-20.3617649337534,9.85594536062403
-24.1980523659295,2.74506639637693
16.9789020584368,16.0674815860616
-13.2710069451782,-8.36454205068819
3.60712456521629,23.9288549659261
-12.3690397293395,10.957494249984
-8.73921886278634,-5.02022078310397
-0.157911255266601,13.9144927096753
-5.18636575825804,19.9698522576633
-17.9124336807985,-16.2150881790173
-2.33273740001464,24.2214080100146
8.71713264221708,-17.2753737915044
24.2082074675888,-2.64745704172475
-1.96697437036371,-15.7683995490583
-2.8168316469951,4.20841265871694
-11.7044141845598,-6.82990862851692
3.48216248057913,2.79941487839265
19.3320598191106,-12.9070549757085
11.961232528165,-11.2814186933239
3.14550398806117,-6.93621961269484
-0.625059266219996,9.25900152277829
-10.1990163949062,-6.87110354254627
11.6880463788853,1.66439886366529
-20.7670849038219,10.538771962083
-8.3910391724716,20.1792195431018
7.74896303937509,12.465958810955
6.71142032059987,13.9801448427453
-17.0624743256964,8.98124272479091
15.1752358387041,10.2060116259989
-11.7592694000976,-8.37806128855068
-22.7276465553174,4.19889172792362
-4.29230458106839,-12.1492234285808
-7.48208500603158,-22.9723968289656
-10.0602649088487,-11.9347139914385
20.2030992712494,4.330203269485
11.9041339975957,5.49296950956482
-1.77029977469186,3.78676921267933
-23.7918113750289,-4.67257233910862
-10.3208774086117,-15.0735179566194
-17.1268311660285,11.2318727332501
8.2947115447282,-17.6325587814337
-4.27848044267267,-21.2365344311255
24.2865043078889,-4.84685775362283
-20.9139215047689,-4.17150092018936
-10.5278057885331,20.6153109092672
19.612659865594,15.3377099708909
-16.7030304428212,-13.9882638317351
1.71953287206624,-9.39781076778554
-12.6606494109752,6.60671942210768
3.569511174542,2.29126723798446
-2.15243124116701,20.7234503100143
13.929644914135,20.129283861793
-4.13221698636792,20.942282919037
-19.9559216820371,7.8887621962572
-10.2950579930571,-1.77297110230625
-14.3739498450462,3.93961073239272
13.431921488887,-13.369345164315
-16.8458698593476,-1.91897482341617
21.409888178949,-7.91799742211662
-14.6390383234661,-17.1857807676619
13.7294356393716,-3.73797232892461
0.991288341359753,16.9578936701906
-9.18840712267483,-18.3520485416348
-4.68677975304192,18.7096403345194
-4.32361205947815,-8.08074502635437
-1.17940601281373,-3.28502235842399
8.04793169492829,3.66382014247328
-0.355488103930133,11.8076733041084
2.72073496362072,16.5320456474213
-9.02274050999197,-15.8956715743264
13.9057101173523,-20.630680208668
